# Original teaching content. level|word|reading|German meaning|type|category|usage notes|Japanese 1|romaji 1|German 1|Japanese 2|romaji 2|German 2|optional verb group
N3|命|いのち|Leben|Nomen|Gesundheit|Für das Leben eines Lebewesens; 命を守る heißt Leben schützen.|命より大切な物はありません。|Inochi yori taisetsu na mono wa arimasen.|Nichts ist wichtiger als das Leben.|医者が子供の命を救いました。|Isha ga kodomo no inochi o sukuimashita.|Die Ärztin hat das Leben des Kindes gerettet.
N3|差|さ|Unterschied; Abstand|Nomen|Vergleich|Für messbare oder erkennbare Unterschiede.|二つの商品には値段の差があります。|Futatsu no shouhin ni wa nedan no sa ga arimasu.|Zwischen den beiden Produkten gibt es einen Preisunterschied.|練習を続けると差が出ます。|Renshuu o tsuzukeru to sa ga demasu.|Durch regelmäßiges Üben zeigt sich ein Unterschied.
N3|金額|きんがく|Geldbetrag|Nomen|Finanzen|Eine konkrete Geldsumme.|支払う金額を確認してください。|Shiharau kingaku o kakunin shite kudasai.|Überprüfen Sie bitte den zu zahlenden Betrag.|予想より大きな金額になりました。|Yosou yori ookina kingaku ni narimashita.|Der Betrag war höher als erwartet.
N3|好み|このみ|Vorliebe; Geschmack|Nomen|Gefühle|好みに合う heißt dem eigenen Geschmack entsprechen.|味の好みは人によって違います。|Aji no konomi wa hito ni yotte chigaimasu.|Geschmackliche Vorlieben unterscheiden sich von Person zu Person.|自分の好みに合う服を選びました。|Jibun no konomi ni au fuku o erabimashita.|Ich habe Kleidung nach meinem Geschmack ausgewählt.
N3|決まり|きまり|Regel; festgelegte Ordnung|Nomen|Gesellschaft|Alltägliches Wort für Regeln oder Vereinbarungen.|学校の決まりを守ってください。|Gakkou no kimari o mamotte kudasai.|Halten Sie sich bitte an die Schulregeln.|ここでは靴を脱ぐ決まりです。|Koko de wa kutsu o nugu kimari desu.|Hier gilt die Regel, die Schuhe auszuziehen.
N3|癖|くせ|Gewohnheit; Eigenart; Tick|Nomen|Menschen|Häufig eine unbewusste oder unerwünschte Gewohnheit.|緊張すると髪を触る癖があります。|Kinchou suru to kami o sawaru kuse ga arimasu.|Wenn ich nervös bin, fasse ich mir gewohnheitsmäßig ins Haar.|早口になる癖を直したいです。|Hayakuchi ni naru kuse o naoshitai desu.|Ich möchte mir abgewöhnen, zu schnell zu sprechen.
N3|お互い|おたがい|einander; beide Seiten|Nomen|Beziehungen|お互いに für wechselseitige Handlungen.|お互いに助け合いましょう。|Otagai ni tasukeaimashou.|Helfen wir einander.|お互いの意見を尊重することが大切です。|Otagai no iken o sonchou suru koto ga taisetsu desu.|Es ist wichtig, die Meinung des anderen zu respektieren.
N3|気の毒|きのどく|bedauernswert; es tut jemandem leid|Adjektiv|Gefühle|気の毒に思う bedeutet Mitleid empfinden.|彼の話を聞いて気の毒に思いました。|Kare no hanashi o kiite kinodoku ni omoimashita.|Als ich seine Geschichte hörte, tat er mir leid.|せっかく来たのに会えなくて、お気の毒です。|Sekkaku kita no ni aenakute, okinodoku desu.|Es tut mir leid, dass Sie extra gekommen sind und die Person nicht treffen konnten.
N3|気味|きみ|Gefühl; Eindruck|Nomen|Gefühle|気味が悪い: unheimlich. Das Suffix ～気味 wird dagegen ぎみ gelesen.|暗い道は気味が悪かったです。|Kurai michi wa kimi ga warukatta desu.|Der dunkle Weg war unheimlich.|誰もいない家から音がして、気味が悪くなりました。|Dare mo inai ie kara oto ga shite, kimi ga waruku narimashita.|Aus dem leeren Haus kam ein Geräusch, und mir wurde unheimlich.
N3|知らせ|しらせ|Nachricht; Mitteilung|Nomen|Kommunikation|Nomen zu 知らせる.|友達からうれしい知らせが届きました。|Tomodachi kara ureshii shirase ga todokimashita.|Von einem Freund kam eine erfreuliche Nachricht.|詳しい知らせを待っています。|Kuwashii shirase o matte imasu.|Ich warte auf eine genauere Mitteilung.
N3|願い|ねがい|Wunsch; Bitte|Nomen|Gefühle|願いがかなう: ein Wunsch geht in Erfüllung.|長年の願いがかないました。|Naganen no negai ga kanaimashita.|Mein langjähriger Wunsch ist in Erfüllung gegangen.|皆の願いは家族の健康です。|Mina no negai wa kazoku no kenkou desu.|Alle wünschen sich Gesundheit für ihre Familie.
N3|適度|てきど|angemessen; maßvoll|Adjektiv|Bewertung|適度に: in einem passenden Maß.|健康のために適度な運動を続けます。|Kenkou no tame ni tekido na undou o tsuzukemasu.|Für meine Gesundheit bewege ich mich regelmäßig in Maßen.|休みを適度に取ってください。|Yasumi o tekido ni totte kudasai.|Machen Sie bitte angemessene Pausen.
N3|手間|てま|Zeit und Mühe; Aufwand|Nomen|Arbeit|手間がかかる: aufwendig sein.|この料理は手間がかかります。|Kono ryouri wa tema ga kakarimasu.|Dieses Gericht ist aufwendig zuzubereiten.|道具を使えば手間が省けます。|Dougu o tsukaeba tema ga habukemasu.|Mit Werkzeug kann man sich Arbeit sparen.
N3|流れ|ながれ|Strömung; Verlauf; Ablauf|Nomen|Abstrakt|Für Wasser und den Ablauf von Arbeit oder Ereignissen.|この川は流れが速いです。|Kono kawa wa nagare ga hayai desu.|Dieser Fluss hat eine schnelle Strömung.|仕事の流れを説明します。|Shigoto no nagare o setsumei shimasu.|Ich erkläre den Arbeitsablauf.
N3|幅|はば|Breite; Umfang; Spielraum|Nomen|Abstrakt|Für Maße und übertragene Bandbreite.|この道の幅は三メートルです。|Kono michi no haba wa san meetoru desu.|Dieser Weg ist drei Meter breit.|読書を通して知識の幅を広げたいです。|Dokusho o tooshite chishiki no haba o hirogetai desu.|Durch Lesen möchte ich mein Wissen erweitern.
N3|水準|すいじゅん|Niveau; Standard|Nomen|Bewertung|Oft 生活水準 oder 高い水準.|この地域の生活水準は高いです。|Kono chiiki no seikatsu suijun wa takai desu.|Der Lebensstandard in dieser Region ist hoch.|製品の品質を一定の水準に保ちます。|Seihin no hinshitsu o ittei no suijun ni tamochimasu.|Wir halten die Produktqualität auf einem gleichbleibenden Niveau.
N3|前者|ぜんしゃ|erstere; die zuerst genannte Sache|Nomen|Vergleich|Gegensatz 後者; bezieht sich auf zwei zuvor genannte Alternativen.|電車とバスなら、前者を選びます。|Densha to basu nara, zensha o erabimasu.|Bei Zug oder Bus würde ich Ersteres wählen.|二つの案のうち、前者の方が安く済みます。|Futatsu no an no uchi, zensha no hou ga yasuku sumimasu.|Von den beiden Vorschlägen kostet der erstere weniger.
N3|話し合う|はなしあう|besprechen; miteinander diskutieren|Verb|Kommunikation|Mit と für Gesprächspartner, を für das Thema.|家族と将来について話し合いました。|Kazoku to shourai ni tsuite hanashiaimashita.|Ich habe mit meiner Familie über die Zukunft gesprochen.|問題を皆で話し合いましょう。|Mondai o mina de hanashiaimashou.|Besprechen wir das Problem gemeinsam.|godan
N3|済ませる|すませる|erledigen; abschließen|Verb|Handlung|Transitiv; 済む bedeutet erledigt sein.|出かける前に宿題を済ませました。|Dekakeru mae ni shukudai o sumasemashita.|Vor dem Ausgehen habe ich die Hausaufgaben erledigt.|昼食は簡単に済ませました。|Chuushoku wa kantan ni sumasemashita.|Ich habe nur kurz etwas Einfaches zu Mittag gegessen.|ichidan
N3|取り上げる|とりあげる|aufgreifen; behandeln; wegnehmen|Verb|Handlung|Ein Thema behandeln oder jemandem etwas abnehmen; Kontext beachten.|授業で環境問題を取り上げました。|Jugyou de kankyou mondai o toriagemashita.|Im Unterricht haben wir Umweltprobleme behandelt.|危ないので、子供からはさみを取り上げました。|Abunai node, kodomo kara hasami o toriagemashita.|Weil es gefährlich war, habe ich dem Kind die Schere weggenommen.|ichidan
N3|微笑む|ほほえむ|lächeln|Verb|Gefühle|Ein ruhiges Lächeln, nicht unbedingt hörbares Lachen.|母は何も言わずに微笑みました。|Haha wa nani mo iwazu ni hohoemimashita.|Meine Mutter lächelte, ohne etwas zu sagen.|写真の中で二人が微笑んでいます。|Shashin no naka de futari ga hohoende imasu.|Auf dem Foto lächeln die beiden.|godan
N3|一度に|いちどに|auf einmal; gleichzeitig|Adverb|Zeit|Viele Dinge in einem einzigen Vorgang.|一度に全部覚える必要はありません。|Ichido ni zenbu oboeru hitsuyou wa arimasen.|Man muss nicht alles auf einmal lernen.|注文した料理が一度に運ばれてきました。|Chuumon shita ryouri ga ichido ni hakobarete kimashita.|Alle bestellten Gerichte wurden gleichzeitig gebracht.
N3|共に|ともに|gemeinsam; zusammen mit|Adverb|Beziehungen|Formeller als 一緒に; auch AとBは共に.|友人と共に会社を作りました。|Yuujin to tomo ni kaisha o tsukurimashita.|Ich habe gemeinsam mit einem Freund eine Firma gegründet.|二つの方法は共に役立ちます。|Futatsu no houhou wa tomo ni yakudachimasu.|Beide Methoden sind hilfreich.
N3|たっぷり|たっぷり|reichlich; großzügig bemessen|Adverb|Art und Weise|Für Zeit, Flüssigkeit oder eine ausreichende Menge.|野菜をたっぷり食べてください。|Yasai o tappuri tabete kudasai.|Essen Sie bitte reichlich Gemüse.|出発まで時間がたっぷりあります。|Shuppatsu made jikan ga tappuri arimasu.|Bis zur Abfahrt ist noch viel Zeit.
N3|何か|なにか|etwas; irgendetwas|Ausdruck|Abstrakt|Fragt offen nach einer nicht näher bestimmten Sache.|何か飲みますか。|Nanika nomimasu ka.|Möchten Sie etwas trinken?|何か問題があれば教えてください。|Nanika mondai ga areba oshiete kudasai.|Sagen Sie bitte Bescheid, falls es ein Problem gibt.
N3|何でも|なんでも|alles; was auch immer|Ausdruck|Abstrakt|Je nach Kontext jede beliebige Sache oder eine allgemeine Aussage.|分からないことは何でも聞いてください。|Wakaranai koto wa nandemo kiite kudasai.|Fragen Sie alles, was Sie nicht verstehen.|弟は何でも食べます。|Otouto wa nandemo tabemasu.|Mein jüngerer Bruder isst alles.
N3|分|ぶん|Anteil; Menge; Teil|Nomen|Abstrakt|Nicht 分（ふん、Minute）; etwa 自分の分.|自分の分は自分で払います。|Jibun no bun wa jibun de haraimasu.|Ich zahle meinen Anteil selbst.|明日の分も作っておきました。|Ashita no bun mo tsukutte okimashita.|Ich habe auch schon eine Portion für morgen gemacht.
N3|図|ず|Abbildung; Zeichnung; Diagramm|Nomen|Bildung|Sachlicher Begriff für eine erklärende Darstellung.|次の図を見てください。|Tsugi no zu o mite kudasai.|Sehen Sie sich bitte die folgende Abbildung an.|図を使って説明すると分かりやすいです。|Zu o tsukatte setsumei suru to wakariyasui desu.|Mit einer Abbildung lässt es sich verständlich erklären.
N3|文|ぶん|Satz; Text|Nomen|Sprache|Ein sprachlicher Satz; 文章 ist ein zusammenhängender Text.|短い文を三つ作ってください。|Mijikai bun o mittsu tsukutte kudasai.|Bilden Sie bitte drei kurze Sätze.|この文の意味が分かりません。|Kono bun no imi ga wakarimasen.|Ich verstehe die Bedeutung dieses Satzes nicht.
N3|印|しるし|Zeichen; Markierung|Nomen|Abstrakt|Konkrete Kennzeichnung; 印 als Siegel wird auch いん gelesen.|正しい答えに印を付けてください。|Tadashii kotae ni shirushi o tsukete kudasai.|Markieren Sie bitte die richtige Antwort.|赤い印が入口の場所を示しています。|Akai shirushi ga iriguchi no basho o shimeshite imasu.|Die rote Markierung zeigt, wo der Eingang ist.
N3|生|なま|roh; frisch; unbearbeitet|Nomen|Essen|Vor einem Nomen häufig 生の; andere Lesungen von 生 haben andere Bedeutungen.|この魚は生で食べられます。|Kono sakana wa nama de taberaremasu.|Diesen Fisch kann man roh essen.|生の野菜をよく洗ってください。|Nama no yasai o yoku aratte kudasai.|Waschen Sie rohes Gemüse bitte gründlich.
N3|跡|あと|Spur; Überrest|Nomen|Abstrakt|Nicht 後（danach）; etwas Sichtbares, das zurückbleibt.|雪の上に足の跡があります。|Yuki no ue ni ashi no ato ga arimasu.|Im Schnee sind Fußspuren.|机にコップの跡が残りました。|Tsukue ni koppu no ato ga nokorimashita.|Auf dem Tisch blieb ein Glasrand zurück.
N3|穴|あな|Loch; Öffnung|Nomen|Alltag|Auch übertragen eine Lücke.|靴下に穴が開いています。|Kutsushita ni ana ga aite imasu.|Die Socke hat ein Loch.|木を植えるために穴を掘りました。|Ki o ueru tame ni ana o horimashita.|Ich habe ein Loch gegraben, um einen Baum zu pflanzen.
N3|波|なみ|Welle|Nomen|Natur|Für Wasserwellen und übertragene Schwankungen.|今日は波が高いです。|Kyou wa nami ga takai desu.|Heute sind die Wellen hoch.|波の音を聞きながら眠りました。|Nami no oto o kikinagara nemurimashita.|Ich bin beim Rauschen der Wellen eingeschlafen.
N3|肌|はだ|Haut|Nomen|Körper|Vor allem die Hautoberfläche, oft bei Pflege oder Empfindungen.|冬は肌が乾燥しやすいです。|Fuyu wa hada ga kansou shiyasui desu.|Im Winter trocknet die Haut leicht aus.|この服は肌に優しいです。|Kono fuku wa hada ni yasashii desu.|Diese Kleidung ist hautfreundlich.
N3|布|ぬの|Stoff; Tuch|Nomen|Alltag|Textiles Material.|柔らかい布で画面を拭いてください。|Yawarakai nuno de gamen o fuite kudasai.|Wischen Sie den Bildschirm mit einem weichen Tuch ab.|この布でかばんを作りました。|Kono nuno de kaban o tsukurimashita.|Ich habe aus diesem Stoff eine Tasche gemacht.
N3|瓶|びん|Flasche; Glasbehälter|Nomen|Alltag|Auch für verschließbare Gläser, etwa Marmeladengläser.|空の瓶を集めています。|Kara no bin o atsumete imasu.|Ich sammle leere Flaschen.|ジャムを瓶に入れて保存します。|Jamu o bin ni irete hozon shimasu.|Ich fülle die Marmelade zur Aufbewahrung in ein Glas.
N3|土|つち|Erde; Boden|Nomen|Natur|Bodenmaterial; 土 als Wochentagskürzel wird ど gelesen.|雨で土が柔らかくなりました。|Ame de tsuchi ga yawarakaku narimashita.|Durch den Regen ist die Erde weich geworden.|鉢に土を入れて花を植えます。|Hachi ni tsuchi o irete hana o uemasu.|Ich fülle Erde in einen Topf und pflanze eine Blume.
N3|岩|いわ|Fels; großer Stein|Nomen|Natur|Größer als ein gewöhnlicher 石.|海の近くに大きな岩があります。|Umi no chikaku ni ookina iwa ga arimasu.|In der Nähe des Meeres liegt ein großer Fels.|岩に座って休みました。|Iwa ni suwatte yasumimashita.|Ich habe mich auf einen Felsen gesetzt und ausgeruht.
N3|牛|うし|Kuh; Rind|Nomen|Natur|Tierbezeichnung; Rindfleisch heißt 牛肉.|牧場で牛を見ました。|Bokujou de ushi o mimashita.|Ich habe auf dem Bauernhof Kühe gesehen.|牛が草を食べています。|Ushi ga kusa o tabete imasu.|Die Kuh frisst Gras.
N3|馬|うま|Pferd|Nomen|Natur|Reiten: 馬に乗る.|子供の時、馬に乗ったことがあります。|Kodomo no toki, uma ni notta koto ga arimasu.|Als Kind bin ich einmal geritten.|馬が広い草原を走っています。|Uma ga hiroi sougen o hashitte imasu.|Ein Pferd läuft über die weite Wiese.
N3|兎|うさぎ|Kaninchen; Hase|Nomen|Natur|Auch うさぎ oder ウサギ geschrieben.|白い兎を飼っています。|Shiroi usagi o katte imasu.|Ich halte ein weißes Kaninchen.|兎が耳を動かしました。|Usagi ga mimi o ugokashimashita.|Das Kaninchen hat die Ohren bewegt.
N3|嵐|あらし|Sturm; Unwetter|Nomen|Wetter|Ein starkes Unwetter; auch übertragen.|嵐が来る前に家に戻りました。|Arashi ga kuru mae ni ie ni modorimashita.|Ich bin vor dem Sturm nach Hause zurückgekehrt.|嵐で多くの木が倒れました。|Arashi de ooku no ki ga taoremashita.|Im Sturm sind viele Bäume umgestürzt.
N3|泡|あわ|Schaum; Blase|Nomen|Alltag|Für Luftblasen in Flüssigkeit und Schaum.|石鹸の泡で手を洗います。|Sekken no awa de te o araimasu.|Ich wasche die Hände mit Seifenschaum.|水の中から泡が上がってきました。|Mizu no naka kara awa ga agatte kimashita.|Aus dem Wasser stiegen Blasen auf.
N3|粉|こな|Pulver; Mehl|Nomen|Essen|Für pulverförmige Stoffe; Mehl genauer 小麦粉.|粉を少しずつ水に混ぜます。|Kona o sukoshizutsu mizu ni mazemasu.|Ich mische das Pulver nach und nach ins Wasser.|机の上に白い粉が落ちています。|Tsukue no ue ni shiroi kona ga ochite imasu.|Auf dem Tisch liegt weißes Pulver.
N3|呼吸|こきゅう|Atmung; Atemzug|Nomen|Gesundheit|Mit する; 呼吸を整える heißt den Atem beruhigen.|ゆっくり呼吸してください。|Yukkuri kokyuu shite kudasai.|Atmen Sie bitte langsam.|走った後で呼吸を整えました。|Hashitta ato de kokyuu o totonoemashita.|Nach dem Laufen habe ich meinen Atem beruhigt.
N3|苦痛|くつう|Schmerz; Qual|Nomen|Gefühle|Körperliches oder seelisches Leiden.|長く待つことは彼にとって苦痛でした。|Nagaku matsu koto wa kare ni totte kutsuu deshita.|Das lange Warten war für ihn eine Qual.|痛み止めで苦痛が和らぎました。|Itamidome de kutsuu ga yawaragimashita.|Durch das Schmerzmittel ließen die Schmerzen nach.
N2|一定|いってい|fest; gleichbleibend; bestimmt|Nomen|Abstrakt|一定の vor einem Nomen.|一定の条件を満たす必要があります。|Ittei no jouken o mitasu hitsuyou ga arimasu.|Bestimmte Bedingungen müssen erfüllt werden.|温度を一定に保ってください。|Ondo o ittei ni tamotte kudasai.|Halten Sie die Temperatur bitte konstant.
N2|安易|あんい|leichtfertig; zu einfach|Adjektiv|Bewertung|Oft kritisch für eine unüberlegte Entscheidung.|安易な判断は避けるべきです。|An'i na handan wa sakeru beki desu.|Leichtfertige Entscheidungen sollte man vermeiden.|安易に約束して後悔しました。|An'i ni yakusoku shite koukai shimashita.|Ich bereute mein vorschnelles Versprechen.
N2|幾分|いくぶん|etwas; ein wenig|Adverb|Art und Weise|Etwas formeller als 少し.|朝より幾分暖かくなりました。|Asa yori ikubun atatakaku narimashita.|Es ist etwas wärmer geworden als am Morgen.|説明を聞いて幾分安心しました。|Setsumei o kiite ikubun anshin shimashita.|Die Erklärung hat mich etwas beruhigt.
N2|言い出す|いいだす|ansprechen; zu sagen beginnen; vorschlagen|Verb|Kommunikation|Ein neues Thema oder einen Vorschlag ins Gespräch bringen.|誰が最初にその案を言い出したのですか。|Dare ga saisho ni sono an o iidashita no desu ka.|Wer hat diesen Vorschlag zuerst gemacht?|本当のことをなかなか言い出せませんでした。|Hontou no koto o nakanaka iidasemasen deshita.|Ich konnte mich lange nicht dazu bringen, die Wahrheit anzusprechen.|godan
N2|受け持つ|うけもつ|zuständig sein; übernehmen|Verb|Arbeit|Eine Aufgabe, Klasse oder Verantwortung übernehmen.|今年は三年生の授業を受け持っています。|Kotoshi wa sannensei no jugyou o ukemotte imasu.|Dieses Jahr unterrichte ich die dritte Klasse.|私は受付を受け持つことになりました。|Watashi wa uketsuke o ukemotsu koto ni narimashita.|Ich werde den Empfang übernehmen.|godan
N2|売り切れる|うりきれる|ausverkauft sein|Verb|Handel|Intransitiv; 商品が売り切れる.|人気のパンは午前中に売り切れました。|Ninki no pan wa gozenchuu ni urikiremashita.|Das beliebte Brot war schon am Vormittag ausverkauft.|切符が売り切れる前に予約しましょう。|Kippu ga urikireru mae ni yoyaku shimashou.|Reservieren wir, bevor die Karten ausverkauft sind.|ichidan
N2|屋外|おくがい|im Freien; draußen|Nomen|Ort|Gegensatz 屋内.|天気がよければ屋外で食事をします。|Tenki ga yokereba okugai de shokuji o shimasu.|Bei gutem Wetter essen wir im Freien.|この機械は屋外では使えません。|Kono kikai wa okugai de wa tsukaemasen.|Dieses Gerät kann nicht im Freien verwendet werden.
N2|回数|かいすう|Anzahl der Male; Häufigkeit|Nomen|Zahlen|Nicht die Dauer, sondern wie oft etwas geschieht.|練習の回数を増やしました。|Renshuu no kaisuu o fuyashimashita.|Ich habe die Zahl der Übungseinheiten erhöht.|利用できる回数には制限があります。|Riyou dekiru kaisuu ni wa seigen ga arimasu.|Die Anzahl der Nutzungen ist begrenzt.
N2|外部|がいぶ|Außenseite; außerhalb einer Organisation|Nomen|Organisation|Gegensatz 内部.|外部の専門家に相談しました。|Gaibu no senmonka ni soudan shimashita.|Wir haben externe Fachleute um Rat gefragt.|この情報を外部に伝えないでください。|Kono jouhou o gaibu ni tsutaenaide kudasai.|Geben Sie diese Information bitte nicht nach außen weiter.
N2|架空|かくう|fiktiv; erfunden|Adjektiv|Abstrakt|架空の vor einem Nomen.|物語の舞台は架空の町です。|Monogatari no butai wa kakuu no machi desu.|Die Geschichte spielt in einer erfundenen Stadt.|架空の数字を報告してはいけません。|Kakuu no suuji o houkoku shite wa ikemasen.|Man darf keine erfundenen Zahlen melden.
N2|貸し出し|かしだし|Ausleihe; Verleih|Nomen|Handel|Nomen zu 貸し出す.|図書館の貸し出し期間は二週間です。|Toshokan no kashidashi kikan wa nishuukan desu.|Die Ausleihfrist der Bibliothek beträgt zwei Wochen.|自転車の貸し出しは受付で行っています。|Jitensha no kashidashi wa uketsuke de okonatte imasu.|Fahrräder werden am Empfang verliehen.
N2|加速|かそく|Beschleunigung|Nomen|Verkehr|Mit する; auch für Veränderungen.|電車はゆっくり加速しました。|Densha wa yukkuri kasoku shimashita.|Der Zug beschleunigte langsam.|技術の進歩が加速しています。|Gijutsu no shinpo ga kasoku shite imasu.|Der technische Fortschritt beschleunigt sich.
N2|記号|きごう|Symbol; Zeichen|Nomen|Sprache|Für vereinbarte Zeichen in Karten, Texten oder Mathematik.|この記号は何を表しますか。|Kono kigou wa nani o arawashimasu ka.|Was bedeutet dieses Symbol?|地図の記号を確認しました。|Chizu no kigou o kakunin shimashita.|Ich habe die Kartenzeichen überprüft.
N2|休業|きゅうぎょう|Geschäftsschließung; Betriebsruhe|Nomen|Arbeit|Zeitweises Ruhen eines Betriebs.|明日は修理のため休業します。|Ashita wa shuuri no tame kyuugyou shimasu.|Morgen bleibt der Betrieb wegen Reparaturen geschlossen.|休業中は電話でお問い合わせください。|Kyuugyouchuu wa denwa de otoiawase kudasai.|Wenden Sie sich während der Schließung telefonisch an uns.
N2|休養|きゅうよう|Erholung; Ruhe|Nomen|Gesundheit|休養を取る: sich erholen.|週末は十分な休養を取りました。|Shuumatsu wa juubun na kyuuyou o torimashita.|Am Wochenende habe ich mich ausreichend erholt.|疲れがひどいので休養が必要です。|Tsukare ga hidoi node kyuuyou ga hitsuyou desu.|Wegen der starken Erschöpfung brauche ich Ruhe.
N2|恐縮|きょうしゅく|Verlegenheit; verbunden sein; es tut mir leid|Nomen|Kommunikation|Höflich: 恐縮ですが vor einer Bitte.|恐縮ですが、もう一度ご説明ください。|Kyoushuku desu ga, mou ichido gosetsumei kudasai.|Entschuldigen Sie die Mühe, aber erklären Sie es bitte noch einmal.|丁寧に迎えていただき、恐縮しています。|Teinei ni mukaete itadaki, kyoushuku shite imasu.|Für den freundlichen Empfang bin ich Ihnen sehr verbunden.
N2|苦情|くじょう|Beschwerde; Reklamation|Nomen|Kommunikation|苦情を言う oder 苦情を受ける.|騒音について苦情が寄せられました。|Souon ni tsuite kujou ga yoseraremashita.|Es gingen Beschwerden über Lärm ein.|客の苦情に丁寧に対応しました。|Kyaku no kujou ni teinei ni taiou shimashita.|Ich habe höflich auf die Beschwerde des Kunden reagiert.
N2|形式|けいしき|Form; Format; formale Gestaltung|Nomen|Abstrakt|Etwa 書類の形式 oder 形式だけ.|指定された形式で書いてください。|Shitei sareta keishiki de kaite kudasai.|Schreiben Sie bitte im vorgegebenen Format.|形式だけでなく内容も大切です。|Keishiki dake de naku naiyou mo taisetsu desu.|Neben der Form ist auch der Inhalt wichtig.
N2|警備|けいび|Bewachung; Sicherheitsdienst|Nomen|Arbeit|Mit する; Schutz von Orten oder Veranstaltungen.|会場の警備を強化しました。|Kaijou no keibi o kyouka shimashita.|Wir haben die Sicherheitsmaßnahmen am Veranstaltungsort verstärkt.|入口は警備員が確認しています。|Iriguchi wa keibiin ga kakunin shite imasu.|Am Eingang kontrolliert ein Sicherheitsmitarbeiter.
N2|見学|けんがく|Besichtigung zu Lernzwecken|Nomen|Bildung|Mit する; etwas durch Beobachten kennenlernen.|学校の授業で工場を見学しました。|Gakkou no jugyou de koujou o kengaku shimashita.|Im Rahmen des Unterrichts haben wir eine Fabrik besichtigt.|見学を希望する方は予約してください。|Kengaku o kibou suru kata wa yoyaku shite kudasai.|Wer eine Besichtigung wünscht, möge bitte reservieren.
N2|厳重|げんじゅう|streng; sorgfältig gesichert|Adjektiv|Eigenschaften|Für Kontrollen, Schutz oder Verwahrung.|個人情報は厳重に管理しています。|Kojin jouhou wa genjuu ni kanri shite imasu.|Wir schützen personenbezogene Daten sorgfältig.|事故の後、厳重な点検が行われました。|Jiko no ato, genjuu na tenken ga okonawaremashita.|Nach dem Unfall wurde eine gründliche Kontrolle durchgeführt.
N2|原料|げんりょう|Rohstoff; Ausgangsmaterial|Nomen|Industrie|Material vor der Verarbeitung.|この紙の原料は木です。|Kono kami no genryou wa ki desu.|Der Rohstoff dieses Papiers ist Holz.|原料の価格が上がっています。|Genryou no kakaku ga agatte imasu.|Die Rohstoffpreise steigen.
N2|交通機関|こうつうきかん|Verkehrsmittel; Verkehrsbetriebe|Nomen|Verkehr|公共交通機関: öffentliche Verkehrsmittel.|公共交通機関を利用してください。|Koukyou koutsuu kikan o riyou shite kudasai.|Benutzen Sie bitte öffentliche Verkehrsmittel.|雪で交通機関が乱れています。|Yuki de koutsuu kikan ga midarete imasu.|Wegen des Schnees ist der Verkehr gestört.
N2|公表|こうひょう|öffentliche Bekanntgabe|Nomen|Kommunikation|Mit する; Informationen öffentlich machen.|調査の結果が公表されました。|Chousa no kekka ga kouhyou saremashita.|Die Ergebnisse der Untersuchung wurden veröffentlicht.|会社は来月、新しい計画を公表します。|Kaisha wa raigetsu, atarashii keikaku o kouhyou shimasu.|Die Firma gibt nächsten Monat ihren neuen Plan bekannt.
N2|心当たり|こころあたり|Anhaltspunkt; Vermutung|Nomen|Abstrakt|心当たりがある: eine Idee haben, worum es sich handelt.|鍵をなくした場所に心当たりはありますか。|Kagi o nakushita basho ni kokoroatari wa arimasu ka.|Haben Sie eine Vermutung, wo Sie den Schlüssel verloren haben?|その名前には心当たりがありません。|Sono namae ni wa kokoroatari ga arimasen.|Mit diesem Namen kann ich nichts anfangen.
N2|作成|さくせい|Erstellung; Ausarbeitung|Nomen|Arbeit|Vor allem für Dokumente und Pläne; 作製 für die Herstellung konkreter Gegenstände.|会議の資料を作成しました。|Kaigi no shiryou o sakusei shimashita.|Ich habe die Unterlagen für die Besprechung erstellt.|申請書の作成には時間がかかります。|Shinseisho no sakusei ni wa jikan ga kakarimasu.|Das Erstellen des Antrags dauert eine Weile.
N2|差し支え|さしつかえ|Hindernis; Einwand|Nomen|Kommunikation|差し支えなければ: wenn nichts dagegen spricht.|差し支えなければ、お名前を教えてください。|Sashitsukae nakereba, onamae o oshiete kudasai.|Wenn es Ihnen recht ist, nennen Sie mir bitte Ihren Namen.|明日は休んでも差し支えありません。|Ashita wa yasunde mo sashitsukae arimasen.|Es spricht nichts dagegen, dass Sie morgen frei nehmen.
N2|持参|じさん|Mitbringen|Nomen|Handlung|Mit する; sachliche Aufforderung, etwas mitzubringen.|当日は筆記用具を持参してください。|Toujitsu wa hikki yougu o jisan shite kudasai.|Bringen Sie an dem Tag Schreibzeug mit.|昼食は各自で持参します。|Chuushoku wa kakuji de jisan shimasu.|Jeder bringt sein Mittagessen selbst mit.
N2|実例|じつれい|konkretes Beispiel; tatsächlicher Fall|Nomen|Bildung|Ein Beispiel aus der Wirklichkeit.|実例を挙げて説明してください。|Jitsurei o agete setsumei shite kudasai.|Erklären Sie es bitte anhand eines konkreten Beispiels.|この本には役立つ実例が多く載っています。|Kono hon ni wa yakudatsu jitsurei ga ooku notte imasu.|Dieses Buch enthält viele hilfreiche Praxisbeispiele.
